Datum,Standort,Kurzbezeichnung,Parameter,Parametergruppe,Einheit,Bestimmungsgrenze_Nachweisgrenze,Messwert,Richtwert,Höchstwert
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Karbonathärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.15,1.49,,
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Kohlensäure im Gleichgewicht,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mg/L,,7.1,,
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Leitfähigkeit bei 20 °C,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",µS/cm,28,311,,
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Magnesiumhärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.09,0.31,,
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,pH,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",,,7.88,,
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,pH im Gleichgewicht,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",,,7.71,,
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Sättigungsindex,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",,,0.17,,
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Amidotrizoesäure,Röntgenkontrastmittel,ng/L,10,NA,,
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Iohexol,Röntgenkontrastmittel,ng/L,20,NA,,
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Iomeprol,Röntgenkontrastmittel,ng/L,20,NA,,
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Iopamidol,Röntgenkontrastmittel,ng/L,10,43,,
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Iopromid,Röntgenkontrastmittel,ng/L,20,NA,,
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Ioxitalaminsäure,Röntgenkontrastmittel,ng/L,20,NA,,
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,DOC (organischer Kohlenstoff gelöst),Summenparameter,mg/L,0.09,0.69,2,
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,UV-Extinktion 254 nm,Summenparameter,Ext./m,0.1,1,,
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Bromdichlormethan,Trihalomethane (THM),ng/L,20,474,,
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Bromoform,Trihalomethane (THM),ng/L,50,NA,,
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Chloroform,Trihalomethane (THM),ng/L,20,1490,,
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Dibromchlormethan,Trihalomethane (THM),ng/L,20,143,,
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Summe THM,Trihalomethane (THM),ng/L,80,2108,,50000
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/01,Temperatur,Allgemeine Parameter,°C,,8.6,,
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/01,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,4,,300
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/01,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,1.9,,
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/01,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/01,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/01,Intaktzellzahl,Biologische Parameter,Zellen/mL,500,69794,,
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/02,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,NA,,300
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/02,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/02,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/02,Intaktzellzahl,Biologische Parameter,Zellen/mL,500,67822,,
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/04,Temperatur,Allgemeine Parameter,°C,,9.3,,
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,2,,300
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/04,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,1.9,,
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/04,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/04,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/04,Intaktzellzahl,Biologische Parameter,Zellen/mL,500,67806,,
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/01,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,NA,,300
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/01,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,1.8,,
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/01,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/01,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/01,Intaktzellzahl,Biologische Parameter,Zellen/mL,500,68317,,
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/02,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,2,,300
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/02,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,1.9,,
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/02,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/02,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/02,Intaktzellzahl,Biologische Parameter,Zellen/mL,500,68417,,
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/03,Temperatur,Allgemeine Parameter,°C,,7.6,,
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/03,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,1,,300
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/03,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,1.8,,
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/03,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/03,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/03,Intaktzellzahl,Biologische Parameter,Zellen/mL,500,68156,,
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/04,Temperatur,Allgemeine Parameter,°C,,7.6,,
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,1,,300
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/04,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,2,,
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/04,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/04,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/04,Intaktzellzahl,Biologische Parameter,Zellen/mL,500,66550,,
2023-08-18,"Grundwasserwerk Hardhof, Reinwasser",W0305,Temperatur,Allgemeine Parameter,°C,,17.3,,
2023-08-18,"Grundwasserwerk Hardhof, Reinwasser",W0305,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,22,,300
2023-08-18,"Grundwasserwerk Hardhof, Reinwasser",W0305,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,0.8,,
2023-08-18,"Grundwasserwerk Hardhof, Reinwasser",W0305,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-18,"Grundwasserwerk Hardhof, Reinwasser",W0305,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-18,"Grundwasserwerk Hardhof, Reinwasser",W0305,Intaktzellzahl,Biologische Parameter,Zellen/mL,500,16839,,
2023-08-21,"Seewasserwerk Moos, Reinwasser",W0115/01,Temperatur,Allgemeine Parameter,°C,,8.5,,
2023-08-21,"Seewasserwerk Moos, Reinwasser",W0115/01,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,4,,300
2023-08-21,"Seewasserwerk Moos, Reinwasser",W0115/01,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-21,"Seewasserwerk Moos, Reinwasser",W0115/01,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-21,"Seewasserwerk Moos, Reinwasser",W0115/04,Temperatur,Allgemeine Parameter,°C,,9.2,,
2023-08-21,"Seewasserwerk Moos, Reinwasser",W0115/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,4,,300
2023-08-21,"Seewasserwerk Moos, Reinwasser",W0115/04,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-21,"Seewasserwerk Moos, Reinwasser",W0115/04,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-21,"Seewasserwerk Lengg, Reinwasser",W0215/03,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,NA,,300
2023-08-21,"Seewasserwerk Lengg, Reinwasser",W0215/03,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-21,"Seewasserwerk Lengg, Reinwasser",W0215/03,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-21,"Seewasserwerk Lengg, Reinwasser",W0215/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,1,,300
2023-08-21,"Seewasserwerk Lengg, Reinwasser",W0215/04,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-21,"Seewasserwerk Lengg, Reinwasser",W0215/04,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-21,"Grundwasserwerk Hardhof, Reinwasser",W0305,Temperatur,Allgemeine Parameter,°C,,17.3,,
2023-08-21,"Grundwasserwerk Hardhof, Reinwasser",W0305,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,2,,300
2023-08-21,"Grundwasserwerk Hardhof, Reinwasser",W0305,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-21,"Grundwasserwerk Hardhof, Reinwasser",W0305,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-24,"Seewasserwerk Moos, Langsamfiltrat",W0108,Copepoda,Biologische Parameter,Anzahl/m³,1,14,,
2023-08-24,"Seewasserwerk Moos, Langsamfiltrat",W0108,Nauplii,Biologische Parameter,Anzahl/m³,1,10,,
2023-08-24,"Seewasserwerk Moos, Langsamfiltrat",W0108,Nematoda,Biologische Parameter,Anzahl/m³,1,NA,,
2023-08-24,"Seewasserwerk Moos, Langsamfiltrat",W0108,Phyllopoda,Biologische Parameter,Anzahl/m³,1,NA,,
2023-08-24,"Seewasserwerk Moos, Langsamfiltrat",W0108,Total Wirbellose,Biologische Parameter,Anzahl/m³,1,25,,
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Copepoda,Biologische Parameter,Anzahl/m³,1,4,,
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Nauplii,Biologische Parameter,Anzahl/m³,1,3,,
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Nematoda,Biologische Parameter,Anzahl/m³,1,NA,,
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Phyllopoda,Biologische Parameter,Anzahl/m³,1,NA,,
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Total Wirbellose,Biologische Parameter,Anzahl/m³,1,7,,
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Copepoda,Biologische Parameter,Anzahl/m³,1,2,,
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Nauplii,Biologische Parameter,Anzahl/m³,1,2,,
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Nematoda,Biologische Parameter,Anzahl/m³,1,NA,,
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Phyllopoda,Biologische Parameter,Anzahl/m³,1,NA,,
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Total Wirbellose,Biologische Parameter,Anzahl/m³,1,5,,
2023-08-24,"Grundwasserwerk Hardhof, Reinwasser",W0305,Copepoda,Biologische Parameter,Anzahl/m³,1,NA,,
2023-08-24,"Grundwasserwerk Hardhof, Reinwasser",W0305,Nauplii,Biologische Parameter,Anzahl/m³,1,NA,,
2023-08-24,"Grundwasserwerk Hardhof, Reinwasser",W0305,Nematoda,Biologische Parameter,Anzahl/m³,1,NA,,
2023-08-24,"Grundwasserwerk Hardhof, Reinwasser",W0305,Phyllopoda,Biologische Parameter,Anzahl/m³,1,NA,,
2023-08-24,"Grundwasserwerk Hardhof, Reinwasser",W0305,Total Wirbellose,Biologische Parameter,Anzahl/m³,1,NA,,
2023-08-25,"Seewasserwerk Moos, Reinwasser",W0115/01,Temperatur,Allgemeine Parameter,°C,,9.1,,
2023-08-25,"Seewasserwerk Moos, Reinwasser",W0115/01,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,4,,300
2023-08-25,"Seewasserwerk Moos, Reinwasser",W0115/01,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-25,"Seewasserwerk Moos, Reinwasser",W0115/01,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-25,"Seewasserwerk Moos, Reinwasser",W0115/04,Temperatur,Allgemeine Parameter,°C,,9.8,,
2023-08-25,"Seewasserwerk Moos, Reinwasser",W0115/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,2,,300
2023-08-25,"Seewasserwerk Moos, Reinwasser",W0115/04,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-25,"Seewasserwerk Moos, Reinwasser",W0115/04,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-25,"Seewasserwerk Lengg, Reinwasser",W0215/03,Temperatur,Allgemeine Parameter,°C,,7.5,,
2023-08-25,"Seewasserwerk Lengg, Reinwasser",W0215/03,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,NA,,300
2023-08-25,"Seewasserwerk Lengg, Reinwasser",W0215/03,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-25,"Seewasserwerk Lengg, Reinwasser",W0215/03,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-25,"Seewasserwerk Lengg, Reinwasser",W0215/04,Temperatur,Allgemeine Parameter,°C,,7.5,,
2023-08-25,"Seewasserwerk Lengg, Reinwasser",W0215/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,1,,300
2023-08-25,"Seewasserwerk Lengg, Reinwasser",W0215/04,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-25,"Seewasserwerk Lengg, Reinwasser",W0215/04,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-25,"Grundwasserwerk Hardhof, Reinwasser",W0305,Temperatur,Allgemeine Parameter,°C,,16.9,,
2023-08-25,"Grundwasserwerk Hardhof, Reinwasser",W0305,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,1,,300
2023-08-25,"Grundwasserwerk Hardhof, Reinwasser",W0305,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-25,"Grundwasserwerk Hardhof, Reinwasser",W0305,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-28,"Seewasserwerk Moos, Reinwasser",W0115/01,Temperatur,Allgemeine Parameter,°C,,9.1,,
2023-08-28,"Seewasserwerk Moos, Reinwasser",W0115/01,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,5,,300
2023-08-28,"Seewasserwerk Moos, Reinwasser",W0115/01,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-28,"Seewasserwerk Moos, Reinwasser",W0115/01,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-28,"Seewasserwerk Moos, Reinwasser",W0115/04,Temperatur,Allgemeine Parameter,°C,,9.7,,
2023-08-28,"Seewasserwerk Moos, Reinwasser",W0115/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,9,,300
2023-08-28,"Seewasserwerk Moos, Reinwasser",W0115/04,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-28,"Seewasserwerk Moos, Reinwasser",W0115/04,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-28,"Seewasserwerk Lengg, Reinwasser",W0215/03,Temperatur,Allgemeine Parameter,°C,,7.8,,
2023-08-28,"Seewasserwerk Lengg, Reinwasser",W0215/03,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,2,,300
2023-08-28,"Seewasserwerk Lengg, Reinwasser",W0215/03,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-28,"Seewasserwerk Lengg, Reinwasser",W0215/03,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-28,"Seewasserwerk Lengg, Reinwasser",W0215/04,Temperatur,Allgemeine Parameter,°C,,7.8,,
2023-08-28,"Seewasserwerk Lengg, Reinwasser",W0215/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,1,,300
2023-08-28,"Seewasserwerk Lengg, Reinwasser",W0215/04,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-28,"Seewasserwerk Lengg, Reinwasser",W0215/04,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-28,"Grundwasserwerk Hardhof, Reinwasser",W0305,Temperatur,Allgemeine Parameter,°C,,17.8,,
2023-08-28,"Grundwasserwerk Hardhof, Reinwasser",W0305,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,2,,300
2023-08-28,"Grundwasserwerk Hardhof, Reinwasser",W0305,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-08-28,"Grundwasserwerk Hardhof, Reinwasser",W0305,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-01,"Seewasserwerk Moos, Reinwasser",W0115/01,Temperatur,Allgemeine Parameter,°C,,8.6,,
2023-09-01,"Seewasserwerk Moos, Reinwasser",W0115/01,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,2,,300
2023-09-01,"Seewasserwerk Moos, Reinwasser",W0115/01,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-01,"Seewasserwerk Moos, Reinwasser",W0115/01,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-01,"Seewasserwerk Moos, Reinwasser",W0115/04,Temperatur,Allgemeine Parameter,°C,,9.3,,
2023-09-01,"Seewasserwerk Moos, Reinwasser",W0115/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,1,,300
2023-09-01,"Seewasserwerk Moos, Reinwasser",W0115/04,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-01,"Seewasserwerk Moos, Reinwasser",W0115/04,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-01,"Seewasserwerk Lengg, Reinwasser",W0215/03,Temperatur,Allgemeine Parameter,°C,,7.4,,
2023-09-01,"Seewasserwerk Lengg, Reinwasser",W0215/03,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,1,,300
2023-09-01,"Seewasserwerk Lengg, Reinwasser",W0215/03,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-01,"Seewasserwerk Lengg, Reinwasser",W0215/03,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-01,"Seewasserwerk Lengg, Reinwasser",W0215/04,Temperatur,Allgemeine Parameter,°C,,7.4,,
2023-09-01,"Seewasserwerk Lengg, Reinwasser",W0215/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,NA,,300
2023-09-01,"Seewasserwerk Lengg, Reinwasser",W0215/04,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-01,"Seewasserwerk Lengg, Reinwasser",W0215/04,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-01,"Grundwasserwerk Hardhof, Reinwasser",W0305,Temperatur,Allgemeine Parameter,°C,,18,,
2023-09-01,"Grundwasserwerk Hardhof, Reinwasser",W0305,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,NA,,300
2023-09-01,"Grundwasserwerk Hardhof, Reinwasser",W0305,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-01,"Grundwasserwerk Hardhof, Reinwasser",W0305,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-04,"Seewasserwerk Moos, Reinwasser",W0115/01,Temperatur,Allgemeine Parameter,°C,,8.9,,
2023-09-04,"Seewasserwerk Moos, Reinwasser",W0115/01,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,13,,300
2023-09-04,"Seewasserwerk Moos, Reinwasser",W0115/01,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-04,"Seewasserwerk Moos, Reinwasser",W0115/01,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-04,"Seewasserwerk Moos, Reinwasser",W0115/04,Temperatur,Allgemeine Parameter,°C,,9.5,,
2023-09-04,"Seewasserwerk Moos, Reinwasser",W0115/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,12,,300
2023-09-04,"Seewasserwerk Moos, Reinwasser",W0115/04,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-04,"Seewasserwerk Moos, Reinwasser",W0115/04,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-04,"Seewasserwerk Lengg, Reinwasser",W0215/03,Temperatur,Allgemeine Parameter,°C,,7.8,,
2023-09-04,"Seewasserwerk Lengg, Reinwasser",W0215/03,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,1,,300
2023-09-04,"Seewasserwerk Lengg, Reinwasser",W0215/03,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-04,"Seewasserwerk Lengg, Reinwasser",W0215/03,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-04,"Seewasserwerk Lengg, Reinwasser",W0215/04,Temperatur,Allgemeine Parameter,°C,,7.8,,
2023-09-04,"Seewasserwerk Lengg, Reinwasser",W0215/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,5,,300
2023-09-04,"Seewasserwerk Lengg, Reinwasser",W0215/04,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-04,"Seewasserwerk Lengg, Reinwasser",W0215/04,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-04,"Grundwasserwerk Hardhof, Reinwasser",W0305,Temperatur,Allgemeine Parameter,°C,,18,,
2023-09-04,"Grundwasserwerk Hardhof, Reinwasser",W0305,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,10,,300
2023-09-04,"Grundwasserwerk Hardhof, Reinwasser",W0305,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-04,"Grundwasserwerk Hardhof, Reinwasser",W0305,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-08,"Seewasserwerk Moos, Reinwasser",W0115/01,Temperatur,Allgemeine Parameter,°C,,9,,
2023-09-08,"Seewasserwerk Moos, Reinwasser",W0115/01,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,5,,300
2023-09-08,"Seewasserwerk Moos, Reinwasser",W0115/01,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-08,"Seewasserwerk Moos, Reinwasser",W0115/01,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-08,"Seewasserwerk Moos, Reinwasser",W0115/04,Temperatur,Allgemeine Parameter,°C,,9.6,,
2023-09-08,"Seewasserwerk Moos, Reinwasser",W0115/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,7,,300
2023-09-08,"Seewasserwerk Moos, Reinwasser",W0115/04,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-08,"Seewasserwerk Moos, Reinwasser",W0115/04,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-08,"Seewasserwerk Lengg, Reinwasser",W0215/03,Temperatur,Allgemeine Parameter,°C,,7,,
2023-09-08,"Seewasserwerk Lengg, Reinwasser",W0215/03,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,2,,300
2023-09-08,"Seewasserwerk Lengg, Reinwasser",W0215/03,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-08,"Seewasserwerk Lengg, Reinwasser",W0215/03,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-08,"Seewasserwerk Lengg, Reinwasser",W0215/04,Temperatur,Allgemeine Parameter,°C,,7.5,,
2023-09-08,"Seewasserwerk Lengg, Reinwasser",W0215/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,1,,300
2023-09-08,"Seewasserwerk Lengg, Reinwasser",W0215/04,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-08,"Seewasserwerk Lengg, Reinwasser",W0215/04,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-08,"Grundwasserwerk Hardhof, Reinwasser",W0305,Temperatur,Allgemeine Parameter,°C,,18.1,,
2023-09-08,"Grundwasserwerk Hardhof, Reinwasser",W0305,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,4,,300
2023-09-08,"Grundwasserwerk Hardhof, Reinwasser",W0305,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-08,"Grundwasserwerk Hardhof, Reinwasser",W0305,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-09-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Temperatur,Allgemeine Parameter,°C,,8.5,,
2023-09-12,"Seewasserwerk Moos, Reinwasser",W0115/01,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,NA,,300
2023-09-12,"Seewasserwerk Moos, Reinwasser",W0115/01,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
